cegb2802,0.58584,4.52433,0.53154,1.01037,0.43719,1.05953,1.15487,1.13825,1.51459,0.40624,0.60816,6.71919,1.03694,0.55260,0.82442,1.11727,0.63887,0.64804,0.90344,0.46462,0.17966,0.97451,1.07490,0.16452,1.08155,0.71465,0.23670,0.23695,0.35034,0.23623,0.19584,0.25626,0.22428,0.00898,2.20690,1.07104,0.09744,0.09392,0.14544,0.09691
cegb2919,0.56646,2.82777,0.53794,0.59886,0.07201,0.60875,1.20175,1.23591,2.26070,0.18239,0.34643,5.27311,0.76633,0.35241,0.13965,1.36913,0.54900,0.72528,1.50692,0.19842,0.24073,6.07266,1.10544,0.13528,0.16126,1.36659,0.28039,0.28506,0.64572,0.18528,0.21876,0.43056,0.29967,0.01054,0.16380,1.33148,0.11303,0.11737,0.25998,0.12111
cegb3024,0.57371,4.22242,0.54719,0.63443,0.10406,0.20951,0.35157,0.35083,0.84358,0.10207,0.10980,0.13927,0.09840,0.06713,0.19558,0.35647,0.18988,0.19061,0.45645,0.12931,0.07232,0.08488,0.11716,0.04852,0.36271,0.31205,0.06849,0.06804,0.17030,0.06007,0.06671,0.07112,0.06479,0.00260,0.04892,0.34870,0.03105,0.02998,0.07636,0.02849
cegb3306,0.46511,3.93048,0.51339,0.41611,0.05390,0.31434,0.32328,0.31285,1.19135,0.07430,0.10510,0.13164,0.10392,0.05522,0.10464,0.32498,0.17572,0.17730,0.69070,0.08927,0.06802,0.09178,0.96324,0.08330,0.14851,0.29878,0.06469,0.05865,0.25985,0.05774,0.05701,0.06954,0.06161,0.00846,0.10557,0.31330,0.02822,0.02789,0.10828,0.02770
celegans_metabolic,0.10340,0.97143,0.13060,0.01194,0.02854,0.01710,0.01686,0.01734,0.34895,0.01447,0.00399,0.00684,0.00666,0.00122,0.05345,0.01773,0.00950,0.00951,0.19239,0.00831,0.00341,0.00662,0.00636,0.00054,0.08108,0.01599,0.00304,0.00332,0.06950,0.00326,0.00285,0.00409,0.00319,0.00013,0.07397,0.01691,0.00145,0.00137,0.03043,0.00150
celegansneural,0.13705,1.58446,0.15665,0.05186,0.05435,0.01909,0.01922,0.02025,0.09440,0.01726,0.00773,0.00802,0.00789,0.00147,0.09376,0.01832,0.01005,0.00768,0.04686,0.00917,0.00519,0.00777,0.00549,0.00090,0.12050,0.01873,0.00404,0.00399,0.01976,0.00392,0.00313,0.00390,0.00435,0.00055,0.08650,0.01772,0.00158,0.00164,0.00806,0.00169
cell1,0.67798,4.06709,0.73674,2.51116,0.06372,0.28690,0.19038,0.29796,0.30375,0.05584,0.10113,0.11838,0.09900,0.02258,0.11743,0.26789,0.14378,0.14307,0.14513,0.05541,0.06852,0.11246,0.10615,0.02079,0.11503,0.27456,0.05866,0.05904,0.05908,0.04398,0.05734,0.06627,0.06741,0.01416,0.06071,0.29836,0.02579,0.02525,0.02538,0.02303
cell2,0.63361,3.41047,0.73939,2.33926,0.06341,0.28581,0.28605,0.28901,0.28413,0.05641,0.09927,0.11820,0.10400,0.02544,0.10856,0.26984,0.14446,0.14457,0.14490,0.05715,0.05536,0.45196,1.43259,0.68383,0.12748,0.28467,0.05900,0.05896,0.05138,0.04908,0.05206,0.05788,0.05672,0.01218,0.11304,0.27451,0.02437,0.02374,0.02344,0.02333
cep1,0.23815,2.68176,0.26498,0.68154,0.01818,0.06530,0.07131,0.07110,0.08115,0.01791,0.02605,0.02833,0.02640,0.00463,0.03613,0.06497,0.03560,0.03589,0.03872,0.01685,0.02081,0.02720,0.02553,0.00465,0.06348,0.06514,0.01241,0.01368,0.01501,0.01233,0.01380,0.01487,0.02387,0.00266,0.01544,0.06668,0.00592,0.00568,0.00671,0.00601
cfd1,0.60677,1.60201,0.61857,0.53740,0.00263,1.83899,2.69372,2.48024,3.48964,0.00782,0.92296,3.16514,1.15826,0.94351,0.00751,4.28015,2.71684,2.08660,3.48093,0.01887,0.97015,2.98700,1.79556,1.05348,0.00759,5.86732,1.48314,1.46421,2.80103,0.03786,0.75618,2.80895,2.34250,0.89066,0.01593,6.53167,0.64850,0.67651,1.42411,0.04314
cfd2,0.61004,2.78626,0.63443,1.14594,0.00350,2.92163,2.99091,2.75457,3.02928,0.00939,1.04378,2.09464,1.09639,1.22371,0.00908,3.37865,2.98324,2.71843,3.56690,0.02004,1.05852,1.66643,1.16737,0.14733,0.03117,9.64654,1.07331,1.07461,1.97723,0.06038
ch3-3-b1,0.00646,0.01837,0.01545,0.01029,0.01925,0.00031,0.00031,0.00031,0.00031,0.00031,0.00011,0.00008,0.00010,0.00438,0.00876,0.00030,0.00015,0.00015,0.00015,0.00011
ch3-3-b2
ch4-4-b1,0.02840,0.10827,0.06890,0.06575,0.03789,0.00130,0.00130,0.00124,0.00126,0.00125,0.00048,0.00050,0.00049,0.00025,0.00049,0.00118,0.00060,0.00060,0.00061,0.00059,0.00029,0.00047,0.00047,0.00021,0.00037,0.00110,0.00024,0.00024,0.00024,0.00022,0.00022,0.00025,0.00024,0.00012,0.00025,0.00114,0.00010,0.00010,0.00010,0.00010
ch4-4-b2,0.04881,0.21493,0.10511,0.08649,0.05363,0.00249,0.00247,0.00249,0.00255,0.00244,0.00065,0.00098,0.00095,0.00228,0.03735,0.00260,0.00138,0.00137,0.00135,0.00133,0.00060,0.00094,0.00094,0.00031,0.00081,0.00220,0.00050,0.00046,0.00052,0.00051,0.00042,0.00058,0.00060,0.00016,0.00049,0.00230,0.00020,0.00020,0.00020,0.00020
ch4-4-b3,0.01166,0.07164,0.03855,0.02152,0.06400,0.00084,0.00083,0.00083,0.00082,0.00082,0.00032,0.00030,0.00032,0.00013,0.01569,0.00082,0.00043,0.00043,0.00043,0.00033
ch5-5-b1,0.06452,0.26846,0.12780,0.18100,0.02031,0.00361,0.00363,0.00354,0.00354,0.00335,0.00126,0.00136,0.00133,0.00064,0.00150,0.00354,0.00187,0.00188,0.00187,0.00176,0.00075,0.00130,0.00564,0.02181,0.02120,0.00338,0.00069,0.00069,0.00070,0.00063,0.00055,0.00066,0.00064,0.00037,0.00082,0.00333,0.00029,0.00029,0.00029,0.00028
ch5-5-b2,0.18274,1.13924,0.27108,0.50704,0.01097,0.01502,0.01590,0.01531,0.01529,0.01024,0.00574,0.00458,0.00578,0.00384,0.01908,0.01575,0.00850,0.00855,0.00847,0.00740,0.00431,0.00785,0.11952,0.06166,0.02522,0.01400,0.00307,0.00280,0.00313,0.00307,0.00297,0.00300,0.00316,0.00136,0.00289,0.01442,0.00129,0.00129,0.00125,0.00127
ch5-5-b3,0.22305,1.50000,0.31496,0.50955,0.01361,0.01949,0.02093,0.02106,0.02100,0.01197,0.00498,0.00724,0.00629,0.00203,0.01788,0.01906,0.01009,0.01005,0.01007,0.00850,0.00386,0.00523,0.00408,0.05155,0.04210,0.01229,0.00424,0.00425,0.00423,0.00392,0.00344,0.00413,0.00414,0.00146,0.00616,0.02044,0.00167,0.00159,0.00169,0.00167
ch5-5-b4,0.08658,0.44776,0.16304,0.10909,0.05923,0.00459,0.00507,0.00496,0.00477,0.00486,0.00201,0.00207,0.00207,0.00046,0.06550,0.00518,0.00218,0.00280,0.00277,0.00267,0.00129,0.00127,0.00177,0.00029,0.04351,0.00529,0.00109,0.00108,0.00106,0.00098,0.00086,0.00105,0.00094,0.00025,0.00173,0.00509,0.00040,0.00042,0.00042,0.00042
ch6-6-b1,0.10740,0.49724,0.16981,0.37657,0.00970,0.00488,0.00766,0.00790,0.00777,0.00613,0.00293,0.00307,0.00302,0.00132,0.01653,0.00754,0.00408,0.00404,0.00407,0.00369,0.00223,0.00263,0.00285,0.00173,0.02121,0.00723,0.00151,0.00150,0.00149,0.00132,0.00138,0.00158,0.00176,0.00133,0.00260,0.00756,0.00068,0.00067,0.00067,0.00063
ch6-6-b2,0.35156,2.66666,0.41451,1.39265,0.00274,0.05624,0.06275,0.06210,0.06248,0.00637,0.02308,0.02477,0.02383,0.00818,0.00499,0.05763,0.03074,0.03119,0.03075,0.00717,0.01491,0.01664,0.02244,0.00883,0.00668,0.06337,0.01309,0.01179,0.01283,0.00659,0.01489,0.01724,0.01585,0.00499,0.00709,0.05792,0.00503,0.00505,0.00485,0.00490
ch6-6-b3,0.54054,3.52941,0.59834,2.51455,0.00131,0.14033,0.17340,0.17524,0.17520,0.00365,0.06144,0.07346,0.06497,0.06245,0.00291,0.18185,0.09631,0.09714,0.09658,0.00432,0.05359,0.07130,0.06732,0.01767,0.00299,0.17098,0.03343,0.03734,0.03714,0.00430,0.03097,0.03498,0.03601,0.01061,0.00308,0.17140,0.01564,0.01464,0.01579,0.00437
ch6-6-b4,0.54040,3.87791,0.60538,2.03390,0.00177,0.13585,0.17565,0.17333,0.17597,0.00419,0.06452,0.07394,0.06335,0.01473,0.00412,0.17143,0.09112,0.07260,0.09159,0.00461,0.05137,0.07106,0.05981,0.01268,0.00466,0.17571,0.03760,0.03673,0.03767,0.00487,0.03068,0.04352,0.04691,0.01136,0.00440,0.17268,0.01439,0.01498,0.01487,0.00446
ch6-6-b5,0.27290,1.68093,0.30401,0.38366,0.01156,0.03416,0.02234,0.03723,0.03722,0.01106,0.01320,0.01449,0.01020,0.00454,0.02283,0.03372,0.01815,0.01804,0.01785,0.01048,0.00927,0.00971,0.01304,0.00532,0.04244,0.03465,0.00731,0.00717,0.00728,0.00575,0.00633,0.00695,0.00785,0.00182,0.00630,0.03522,0.00303,0.00300,0.00309,0.00304
ch7-6-b1,0.12714,0.53617,0.18778,0.39623,0.00686,0.01063,0.01057,0.01088,0.01099,0.00711,0.00415,0.00431,0.00431,0.00218,0.00275,0.01092,0.00579,0.00576,0.00568,0.00498,0.00254,0.00397,0.00393,0.00203,0.01772,0.00980,0.00215,0.00215,0.00193,0.00213,0.00211,0.00265,0.00204,0.00105,0.00203,0.00978,0.00091,0.00091,0.00087,0.00089
ch7-6-b2,0.43629,3.71681,0.49123,2.39089,0.00158,0.09379,0.10348,0.10968,0.10631,0.00405,0.03930,0.04338,0.02965,0.01182,0.00303,0.11219,0.05858,0.05862,0.05909,0.00501,0.02403,0.03993,0.03720,0.03095,0.00393,0.09736,0.01932,0.02121,0.02111,0.00498,0.01802,0.02270,0.01946,0.00823,0.00371,0.09934,0.00925,0.00860,0.00891,0.00500
ch7-6-b3,0.64000,4.44836,0.66852,2.82669,0.00046,0.24812,0.40534,0.40433,0.41089,0.00169,0.12544,0.16847,0.11552,0.04931,0.00080,0.42413,0.22631,0.16873,0.23242,0.00332,0.12095,0.16336,0.13914,0.03676,0.00146,0.39412,0.08760,0.08757,0.08776,0.00342,0.08654,0.08706,0.08126,0.02433,0.00149,0.41049,0.03489,0.03646,0.03643,0.00336
ch7-6-b4,0.64909,4.30034,0.66287,2.63874,0.00040,0.28291,0.55034,0.35811,0.56544,0.00140,0.13029,0.23581,0.18621,0.04784,0.00045,0.63529,0.32516,0.32966,0.32933,0.00242,0.15035,0.21197,0.19062,0.20253,0.00113,0.58741,0.12785,0.12807,0.12863,0.00378,0.12416,0.12599,0.11803,0.04076,0.00211,0.37431,0.05333,0.05271,0.05283,0.00430
ch7-6-b5,0.57953,3.63461,0.62145,1.89000,0.00118,0.18084,0.23933,0.22670,0.23315,0.00296,0.08866,0.10279,0.09103,0.01688,0.00230,0.23677,0.12653,0.12799,0.12682,0.00401,0.05145,0.08522,0.06951,0.03384,0.00521,0.23796,0.05102,0.05172,0.04531,0.00361,0.04533,0.04873,0.05375,0.01056,0.00493,0.24506,0.02209,0.02169,0.02089,0.00360
ch7-7-b1,0.13580,0.78053,0.22471,0.72593,0.00533,0.01538,0.01599,0.01543,0.01574,0.00736,0.00558,0.00598,0.00602,0.00305,0.00556,0.01568,0.00824,0.00821,0.00709,0.00608,0.00395,0.00406,0.00571,0.09343,0.01462,0.01411,0.00277,0.00309,0.00310,0.00306,0.00218,0.00290,0.00322,0.00245,0.00326,0.01414,0.00126,0.00121,0.00127,0.00127
ch7-7-b2,0.50971,4.20801,0.55263,2.99592,0.00074,0.14765,0.18916,0.18827,0.18355,0.00242,0.06448,0.07137,0.04914,0.02024,0.00152,0.17664,0.09474,0.09706,0.07653,0.00412,0.05687,0.07220,0.06746,0.02404,0.00203,0.17038,0.03780,0.03795,0.03799,0.00431,0.03113,0.04008,0.05756,0.01401,0.00235,0.17672,0.01508,0.01604,0.01562,0.00421
ch7-7-b5
ch7-8-b1,0.17738,0.89771,0.23310,0.92235,0.00388,0.01980,0.02033,0.01984,0.01263,0.00721,0.00754,0.00810,0.00790,0.00404,0.00668,0.02131,0.01121,0.01112,0.01119,0.00664,0.00543,0.00775,0.00751,0.00379,0.01092,0.01868,0.00386,0.00385,0.00384,0.00364,0.00340,0.00556,0.00450,0.00301,0.00373,0.01847,0.00160,0.00166,0.00165,0.00159
ch7-8-b2,0.53953,4.53470,0.57836,3.73333,0.00039,0.20841,0.29018,0.29612,0.29020,0.00157,0.08446,0.16569,0.54019,2.04285,0.00072,0.27153,0.14543,0.14381,0.14617,0.00203,0.09377,0.11685,0.10502,0.02725,0.00126,0.28253,0.05973,0.05931,0.05320,0.00276,0.05200,0.05900,0.06581,0.02341,0.00148,0.27769,0.02498,0.02482,0.02354,0.00271
ch7-8-b3
ch7-8-b4
ch7-8-b5
ch7-9-b1,0.21088,0.97548,0.28000,1.14113,0.00303,0.02467,0.02670,0.02634,0.02613,0.00668,0.00739,0.01035,0.01015,0.00439,0.00590,0.02701,0.01415,0.01409,0.01396,0.00651,0.00783,0.00957,0.00934,0.00488,0.00990,0.02456,0.00464,0.00523,0.00520,0.00445,0.00400,0.00566,0.00909,0.00383,0.00422,0.02496,0.00221,0.00204,0.00219,0.00218
ch7-9-b2,0.13643,0.17456,0.13929,0.05546,0.00033,0.45973,0.24119,0.24062,0.23901,0.00209,0.11818,0.15086,0.14791,0.05775,0.00070,0.42299,0.08968,0.08940,0.08938,0.00251,0.07738,0.09544,0.10626,0.04502,0.00120,0.43070,0.03804,0.03611,0.03805,0.00279
ch7-9-b3
ch7-9-b4
ch7-9-b5
ch8-8-b1,0.21538,0.95902,0.27900,1.17895,0.00295,0.02671,0.02789,0.02760,0.02709,0.00559,0.00756,0.00884,0.00726,0.00531,0.00550,0.02833,0.01500,0.01453,0.01388,0.00651,0.00690,0.01032,0.00990,0.00515,0.00961,0.02587,0.00534,0.00532,0.00515,0.00479,0.00413,0.00603,0.00786,0.00288,0.00873,0.02767,0.00231,0.00238,0.00236,0.00227
ch8-8-b2,0.12335,0.18049,0.14206,0.10904,0.00039,0.45231,0.23478,0.23336,0.23103,0.00188,0.13237,0.11255,0.12651,1.85379,0.00066,0.46020,0.09705,0.09867,0.09832,0.00260,0.07930,0.09538,0.08626,0.03314,0.00136,0.44747,0.04064,0.04010,0.03836,0.00302
ch8-8-b3
ch8-8-b4
ch8-8-b5
Chebyshev1,0.04143,1.08364,0.04418,0.00768,0.07628,0.01839,0.01972,0.02044,0.55083,0.01812,0.00699,0.00796,0.00660,0.00073,0.12167,0.01866,0.00981,0.00975,0.28500,0.00963,0.00357,0.00421,0.00513,0.00067,0.13689,0.01844,0.00389,0.00353,0.11213,0.00382,0.00303,0.00391,0.00490,0.00004,0.09500,0.01765,0.00161,0.00160,0.04496,0.00160
Chebyshev2,0.04547,1.52329,0.04631,0.00370,0.01046,0.14402,0.14957,0.14685,5.83695,0.02682,0.02966,1.67700,0.03001,0.00133,0.01940,0.14588,0.07916,0.07963,5.55493,0.02522,0.02134,1.30552,0.02146,0.00074,0.03041,0.15401,0.03383,0.03395,4.81170,0.02590,0.01604,0.81121,0.01804,0.00006,0.02234,0.15459,0.01372,0.01315,2.74668,0.01394
Chebyshev3,0.02958,1.81491,0.02718,0.00094,0.01001,0.28693,0.15917,0.15974,6.84964,0.01606,0.02223,1.68243,0.02134,0.00062,0.01407,0.29736,0.06390,0.06252,6.67950,0.01698,0.01843,1.21512,0.01855,0.00005,0.01491,0.26868,0.01928,0.02012,5.95579,0.01544
Chem97Zt,0.28556,1.53803,0.31948,0.02594,0.00408,0.23690,0.40070,0.45735,4.74034,0.00592,0.13098,1.92027,0.21777,0.01308,0.00553,0.48723,0.23987,0.26420,4.49197,0.00598,0.12415,1.71629,0.13839,0.00519,0.02147,0.51902,0.11241,0.11122,3.51375,0.00836,0.08143,0.11723,0.08735,0.00124,0.03273,0.51412,0.04346,0.04517,1.65084,0.00787
Chem97ZtZ,0.25693,1.07865,0.32897,0.02647,0.00198,0.04115,0.04289,0.04346,1.81525,0.00596,0.01568,0.01313,0.01119,0.00290,0.00385,0.03906,0.02081,0.02110,1.02300,0.00620,0.01377,0.01524,0.01574,0.00168,0.00675,0.03927,0.00846,0.00836,0.37984,0.00558,0.00675,0.00861,0.00786,0.00059,0.00693,0.04067,0.00360,0.00350,0.16816,0.00348
chesapeake,0.01560,0.08629,0.02307,0.00291,0.08500,0.00146,0.00129,0.00147,0.01111,0.00147,0.00056,0.00059,0.00059,0.00006,0.03148,0.00143,0.00077,0.00077,0.00590,0.00076,0.00033,0.00049,0.00155,0.00051,0.01714,0.00137,0.00026,0.00029,0.00219,0.00028
Chevron1
Chevron2
Chevron3
Chevron4
chipcool0,0.71771,2.31914,0.73032,1.06339,0.01079,1.42441,1.72400,1.57675,2.21829,0.01706,0.59121,2.81431,0.83487,1.01833,0.02004,1.86180,1.11461,1.11104,1.80310,0.02810,0.42846,11.08198,0.54472,1.04323,0.02539,1.98426,0.42224,0.47626,0.76746,0.03716,0.25894,0.58260,0.26000,0.03279,0.03494,2.38606,0.20742,0.19484,0.35682,0.04889
chipcool1,0.65920,2.47469,0.83370,1.10237,0.01086,1.42146,1.72073,1.67521,2.39166,0.01709,0.67369,2.83331,0.80876,1.05307,0.02094,1.85406,1.16951,0.84955,1.90893,0.02829,0.40863,8.39503,0.53490,1.06078,0.02460,1.95950,0.46746,0.46413,0.78906,0.04784,0.25802,0.75798,0.32137,0.53341,0.02530,2.22993,0.20031,0.20756,0.35061,0.04927
ch,0.31164,2.92855,0.27501,0.13442,0.00683,0.15337,0.18825,0.11944,1.78502,0.01141,0.06225,0.08059,0.05165,0.01203,0.01294,0.20312,0.10739,0.10597,1.11927,0.01198,0.03655,0.07588,0.06025,0.01602,0.02437,0.20695,0.04352,0.04336,0.48739,0.01125,0.03996,0.04613,0.05150,0.01554,0.04630,0.13040,0.01711,0.01301,0.19101,0.00988
circuit_1,0.12718,1.57741,0.07387,0.00460,0.00759,0.20816,0.26229,0.25162,6.29818,0.01840,0.05466,1.64779,0.05192,0.00188,0.01728,0.28771,0.14747,0.14596,6.20075,0.01989,0.04586,1.83802,0.04481,0.00108,0.01760,0.28711,0.06187,0.06086,5.12473,0.02135,0.03492,0.06633,0.03925,0.00022,0.01762,0.28130,0.02487,0.02474,3.79573,0.01764
circuit204,0.22250,2.72361,0.28256,0.24140,0.05128,0.04762,0.05169,0.05133,0.15795,0.03453,0.01659,0.01684,0.01863,0.01547,0.08277,0.04752,0.02583,0.02529,0.08107,0.02314,0.01398,0.08581,0.22864,0.03473,0.13631,0.04476,0.00910,0.01007,0.03118,0.00974,0.00837,0.00945,0.00946,0.00088,0.01567,0.05035,0.00437,0.00411,0.01346,0.00430
circuit_2,0.20526,1.72070,0.10194,0.00463,0.00241,0.14754,0.16499,0.16022,6.48334,0.00658,0.05517,0.07079,0.04750,0.00149,0.00521,0.16717,0.08543,0.08380,5.43522,0.00825,0.04864,1.76658,0.06515,0.00122,0.00563,0.16528,0.03576,0.03577,5.15743,0.00846,0.02700,0.03952,0.02907,0.00016,0.00599,0.17270,0.01451,0.01511,3.57344,0.00842
circuit_3,0.21784,1.89590,0.12439,0.00176,0.00088,0.21070,0.35201,0.35286,7.03427,0.00251,0.11224,4.07595,0.14978,0.00135,0.00194,0.40011,0.20232,0.19942,6.88743,0.00471,0.11786,3.59768,0.12458,0.00106,0.00245,0.39580,0.08347,0.08310,7.35898,0.00474,0.06000,0.08542,0.06163,0.00012,0.00253,0.37888,0.03247,0.03372,6.92844,0.00439
circuit_4
cis-n4c6-b13,0.56775,2.26968,0.60073,1.43298,0.00118,0.28675,0.63494,0.60180,0.60673,0.00364,0.17130,0.28973,0.18115,0.09245,0.00231,0.66631,0.35549,0.35397,0.35396,0.00514,0.17834,0.27281,0.21662,0.03650,0.00423,0.65537,0.14415,0.14385,0.13105,0.00620,0.13030,0.23403,0.18695,0.01620,0.00416,0.69138,0.06134,0.06084,0.05819,0.00615
cis-n4c6-b14,0.41379,4.31250,0.45908,0.70051,0.01476,0.09902,0.12151,0.11843,0.11642,0.01657,0.04019,0.04714,0.04214,0.01944,0.02754,0.10514,0.05658,0.05638,0.05561,0.01641,0.02506,0.04214,0.04160,0.01885,0.05150,0.10865,0.02110,0.02364,0.02342,0.01346,0.01983,0.02681,0.02540,0.00321,0.05853,0.11681,0.00987,0.00912,0.00986,0.00961
cis-n4c6-b15,0.07908,0.70073,0.10726,0.05470,0.13296,0.00722,0.00844,0.00835,0.00770,0.00769,0.00222,0.00317,0.00320,0.00477,0.14701,0.00856,0.00449,0.00448,0.00343,0.00436,0.00250,0.00307,0.00309,0.00118,0.08964,0.00753,0.00165,0.00165,0.00163,0.00164
cis-n4c6-b1,0.06069,0.28188,0.11538,0.18502,0.02102,0.00367,0.00372,0.00367,0.00361,0.00342,0.00138,0.00144,0.00144,0.00072,0.00136,0.00333,0.00176,0.00139,0.00182,0.00177,0.00089,0.00083,0.00081,0.00061,0.00129,0.00338,0.00072,0.00073,0.00073,0.00073,0.00058,0.00081,0.00076,0.00050,0.00119,0.00344,0.00029,0.00030,0.00030,0.00030
cis-n4c6-b2,0.28000,2.02538,0.35435,1.01269,0.00487,0.03343,0.02228,0.03514,0.03525,0.00923,0.01262,0.01335,0.01321,0.00403,0.00923,0.03483,0.01904,0.01885,0.01893,0.00981,0.00650,0.01294,0.00975,0.00417,0.01310,0.03277,0.00695,0.00689,0.00692,0.00563,0.00575,0.00645,0.00756,0.00343,0.00719,0.03350,0.00294,0.00286,0.00286,0.00276
cis-n4c6-b3,0.53555,4.78557,0.55991,2.85988,0.00127,0.14323,0.18882,0.18754,0.18992,0.00371,0.05849,0.07946,0.07062,0.07610,0.00278,0.19798,0.10652,0.10599,0.10624,0.00476,0.05712,0.07840,0.07285,0.02133,0.00345,0.18824,0.04064,0.04060,0.03681,0.00481,0.04219,0.06867,0.06548,0.01193,0.00325,0.19075,0.01664,0.01644,0.01612,0.00482
cis-n4c6-b4,0.55934,3.37563,0.59227,2.91795,0.00029,0.29424,0.74399,0.74179,0.74460,0.00134,0.22160,0.31892,0.22772,0.13093,0.00050,0.82564,0.43058,0.42258,0.43266,0.00284,0.16583,0.28367,0.23759,0.13814,0.00086,0.77010,0.15035,0.17157,0.17094,0.00405,0.16231,0.28740,0.23864,0.03695,0.00172,0.80206,0.06934,0.06685,0.06976,0.00464
citationCiteseer
cit-HepPh,0.19856,1.49591,0.11937,0.02678,0.00054,0.28660,1.68638,1.32044,4.21235,0.00171,0.22313,2.08784,0.15302,0.03793,0.00076,3.46436,1.41888,0.94528,5.39207,0.00338,0.19965,3.35091,0.18942,0.02856,0.00078,3.34373,0.68585,0.64598,5.68427,0.00652,0.17571,1.03793,0.19582,0.00748,0.00132,3.34958,0.27496,0.29451,5.17395,0.00867
cit-HepTh,0.22304,1.52492,0.14425,0.01970,0.00064,0.30634,1.58786,1.09560,4.74656,0.00239,0.22799,3.46296,0.18951,0.02190,0.00066,2.84843,1.25850,1.20671,5.73241,0.00503,0.21901,3.88982,0.21586,0.02471,0.00126,2.90280,0.58053,0.58377,6.06063,0.00880,0.18923,0.68012,0.20610,0.00577,0.00167,1.78718,0.24361,0.24238,5.46353,0.01084
Cities,0.09148,0.93846,0.11690,0.02709,0.48800,0.01082,0.01191,0.01174,0.02155,0.01162,0.00437,0.00429,0.00434,0.00079,0.24137,0.01108,0.00575,0.00571,0.01053,0.00578,0.00378,0.00374,0.00431,0.00060,0.13274,0.01051,0.00226,0.00225,0.00374,0.00227
ck104,0.10655,0.58012,0.16183,0.07025,0.44685,0.00872,0.00865,0.00887,0.00903,0.00874,0.00329,0.00343,0.00340,0.00062,0.17465,0.00792,0.00407,0.00411,0.00427,0.00408,0.00289,0.00287,0.00201,0.00047,0.10248,0.00871,0.00177,0.00158,0.00185,0.00175,0.00172,0.00167,0.00159,0.00021,0.00277,0.00874,0.00076,0.00073,0.00075,0.00076
ck400,0.17611,1.77640,0.18620,0.24054,0.66979,0.02390,0.02440,0.02557,0.03544,0.02386,0.00914,0.00971,0.00969,0.00134,0.43664,0.02385,0.01236,0.01223,0.01713,0.01218,0.00566,0.07692,0.19916,0.03384,0.30426,0.01530,0.00490,0.00492,0.00692,0.00492,0.00355,0.00490,0.00460,0.00067,0.00823,0.02389,0.00208,0.00200,0.00290,0.00206
ck656,0.20671,2.23218,0.16785,0.32832,0.62045,0.03264,0.03354,0.03276,0.05454,0.03207,0.01045,0.01335,0.01277,0.00293,0.52064,0.03090,0.01606,0.01275,0.02727,0.01609,0.00719,0.00651,0.01022,0.00886,0.25419,0.03018,0.00669,0.00675,0.01141,0.00648,0.00557,0.00676,0.00685,0.00067,0.00644,0.03194,0.00269,0.00274,0.00469,0.00217
ckt11752_dc_1
ckt11752_tr_0
cnae9_10NN,0.18198,2.66443,0.13073,0.03310,0.02132,0.04600,0.07940,0.07978,1.51821,0.03495,0.02681,0.03139,0.02686,0.00318,0.03943,0.07396,0.03935,0.03882,0.85104,0.02806,0.01717,0.04959,0.10171,0.00451,0.06544,0.07357,0.01576,0.01519,0.35621,0.01402,0.01578,0.02115,0.01849,0.00018,0.03468,0.07425,0.00662,0.00643,0.14952,0.00628
cnr-2000
co2010
co5,0.24135,2.61819,0.17376,0.03820,0.00375,0.27251,0.41285,0.38234,4.70237,0.00875,0.10841,0.15744,0.16450,0.02221,0.00731,0.49469,0.25804,0.26026,4.55734,0.01061,0.08542,2.31879,0.12212,0.01294,0.01411,0.45488,0.09802,0.08723,3.27971,0.01154,0.07367,0.16084,0.08351,0.00193,0.02417,0.49335,0.04357,0.04190,1.56770,0.01159
co9,0.28168,1.89905,0.19833,0.03547,0.00084,0.27958,0.70953,0.72511,5.93704,0.00478,0.25133,1.81481,0.21240,0.02996,0.00198,0.89031,0.43581,0.43120,5.61495,0.00561,0.17686,2.42913,0.20894,0.02078,0.00375,0.55148,0.19349,0.19274,4.78782,0.00855,0.14815,2.17002,0.15867,0.00973,0.01271,0.90523,0.07785,0.07405,2.40843,0.00818
coater1,0.33850,4.04511,0.35892,0.20622,0.04317,0.15470,0.15908,0.16207,0.60414,0.05987,0.05653,0.06647,0.05996,0.00750,0.08450,0.15629,0.06286,0.08634,0.32401,0.06114,0.04268,0.06108,0.05352,0.02881,0.10363,0.15551,0.03297,0.03271,0.12118,0.03263,0.02850,0.03377,0.03060,0.00443,0.11667,0.16866,0.01326,0.01382,0.05155,0.01349
coater2,0.66624,2.31061,0.69711,0.55128,0.03949,0.81284,1.31842,1.25497,2.18211,0.05092,0.82887,3.90926,1.20018,0.51967,0.06696,1.53391,0.87935,0.87516,2.09422,0.06562,0.39055,7.44106,1.56305,0.37304,0.07173,1.49648,0.34221,0.34102,0.95650,0.08147,0.35185,0.36377,0.30128,0.01684,0.06956,1.60928,0.14762,0.14492,0.31828,0.08702
coAuthorsCiteseer
coAuthorsDBLP
CollegeMsg,0.19480,2.90773,0.18087,0.04737,0.01066,0.12688,0.16229,0.15780,2.33508,0.02100,0.05062,0.06912,0.05220,0.01009,0.02034,0.17301,0.09091,0.09095,1.69611,0.02190,0.03826,0.05753,0.04405,0.00590,0.02338,0.17206,0.03639,0.03265,0.78438,0.02065,0.02842,0.05343,0.03091,0.00120,0.02288,0.16609,0.01452,0.01435,0.30020,0.01407
